experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e10a_yolo11s_p2_dssg_img1024_seed1,1,e10a_yolo11s_p2_dssg_img1024_seed1,0.6133680947840817,0.5168854107093871,0.54583722074581,0.3556219092783082,0.3411289446225219,0.31499942108659135,0.4501281156150888,0.22891708626301424,0.363907475808454,0.4248485316225591,0.5676186421387558,0.5663497620746415,0.7013756284909993,500,243002,9779258,1024,"post-validation, fused",90.775617536,50750.931256607175,21.772847175598145,6.594987681312283
