                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3566,                  1.007,                 1.0433,                0.59051,                0.48035,                0.50899,                0.31373,                 1.3301,                 1.0176,                 1.0629,              0.0093497,              0.0093497,              0.0093497
                     35,                 1.3451,                0.99751,                 1.0396,                0.59522,                0.48754,                0.51629,                0.31791,                 1.3272,                 1.0084,                 1.0637,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.3444,                0.99505,                 1.0418,                0.59469,                0.49444,                0.51882,                0.32209,                 1.3212,                  1.007,                 1.0612,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.3404,                0.99166,                 1.0426,                0.58962,                0.48446,                0.51212,                0.31705,                 1.3248,                 1.0145,                 1.0642,              0.0092294,              0.0092294,              0.0092294
                     38,                 1.3341,                0.98246,                 1.0397,                0.60182,                0.48445,                0.51782,                0.32057,                 1.3235,                 1.0054,                 1.0642,              0.0091872,              0.0091872,              0.0091872
                     39,                 1.3279,                 0.9787,                 1.0387,                0.61212,                0.48244,                0.51643,                0.31875,                 1.3219,                  1.008,                 1.0635,               0.009144,               0.009144,               0.009144
                     40,                 1.3251,                0.97668,                 1.0396,                0.60378,                0.49091,                0.51958,                0.32103,                 1.3181,                 0.9969,                 1.0616,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.3293,                0.96631,                 1.0382,                0.60756,                0.48865,                0.52452,                0.32565,                 1.3181,                0.99563,                 1.0625,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.3251,                0.96777,                 1.0367,                0.62071,                0.48972,                0.53269,                0.32984,                 1.3148,                0.99274,                 1.0634,              0.0090084,              0.0090084,              0.0090084
                     43,                 1.3208,                 0.9661,                 1.0389,                0.60316,                0.48444,                0.51965,                0.32125,                 1.3202,                0.99884,                 1.0661,              0.0089613,              0.0089613,              0.0089613
                     44,                 1.3189,                0.96066,                 1.0365,                0.60684,                0.49177,                0.52559,                0.32448,                  1.324,                0.99191,                  1.065,              0.0089131,              0.0089131,              0.0089131
                     45,                 1.3159,                0.95778,                 1.0359,                0.60332,                0.50129,                 0.5259,                0.32469,                 1.3167,                0.99161,                 1.0637,               0.008864,               0.008864,               0.008864
                     46,                 1.3165,                0.95173,                 1.0353,                0.60348,                 0.4954,                0.52451,                0.32525,                 1.3157,                0.98595,                 1.0639,               0.008814,               0.008814,               0.008814
