experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e5a_yolo11s_p2_dysample_neck_img1024_seed1,1,e5a_yolo11s_p2_dysample_neck_img1024_seed1,0.6164482517959085,0.5144408873300864,0.5420628013269901,0.35397523505284634,0.34054018860481045,0.31442908005116227,0.45169817107118876,0.22806988025044655,0.36602715962162025,0.42527851798177396,0.57133036373147,0.5374622899583545,0.6799229594067353,500,245252,9687624,1024,"post-validation, fused",86.82405888,35309.440416734666,14.138243198394775,3.860167778321426
