experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e10clean_yolo11s_p2_hsdg_img1024_seed1,1,e10clean_yolo11s_p2_hsdg_img1024_seed1,0.6268538446679506,0.5130510486395137,0.5467926721249364,0.35413228164149607,0.34097828531887053,0.312220421113405,0.4471772669504502,0.2275696872154603,0.36391624221431423,0.42400510897553945,0.5623967378983359,0.55765262769792,0.6651360585753336,500,240921,9750394,1024,"post-validation, fused",90.71689728,50580.15071306378,21.758606910705566,6.624588566104861
