experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e16a_yolo11s_p2_tsdr_img1024_seed1,1,e16a_yolo11s_p2_tsdr_img1024_seed1,0.6260676810609633,0.51662852387775,0.548564220552449,0.3581553422954913,0.34430695330296773,0.3137579007022081,0.448191896137889,0.22575069388305966,0.3625863346076178,0.4255794546689282,0.5650445729482351,0.5770781709544781,0.7044332945105934,500,242312,9814779,1024,"post-validation, fused",95.37257472,62048.057021375746,23.379590034484863,12.175757084449712
