experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e13b_probe_yolo11s_p2_p4p3_sgcd_img1024_seed1,1,e13b_probe_yolo11s_p2_p4p3_sgcd_img1024_seed1,0.6144860843129578,0.5160917704421301,0.5458777695199253,0.3539160742736578,0.3409277620977987,0.31534199912733224,0.4505892601965808,0.2291434892765397,0.3664443753033458,0.4236415424774905,0.5643957587885391,0.5512672942054281,0.7000584436944374,500,239774,9826779,1024,"post-validation, fused",91.109064704,5217.03066572547,14.54290246963501,7.073704343642632
