                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3467,                 1.0044,                 1.0365,                0.59206,                 0.4871,                0.51603,                0.31951,                 1.3247,                 1.0196,                 1.0562,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.3485,                 1.0034,                 1.0393,                0.59818,                0.48942,                0.51766,                0.32028,                 1.3252,                 1.0186,                 1.0577,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.3443,                0.99874,                 1.0399,                0.59704,                0.48632,                0.51519,                0.31807,                 1.3248,                 1.0151,                 1.0586,              0.0092294,              0.0092294,              0.0092294
                     38,                 1.3368,                0.98965,                 1.0365,                0.59495,                0.48744,                0.51366,                 0.3181,                 1.3254,                 1.0158,                 1.0582,              0.0091872,              0.0091872,              0.0091872
                     39,                 1.3322,                0.98746,                 1.0366,                0.59336,                0.49508,                0.51734,                0.31972,                  1.332,                 1.0177,                 1.0613,               0.009144,               0.009144,               0.009144
                     40,                 1.3292,                0.98578,                 1.0368,                0.60573,                0.49381,                0.52067,                0.32237,                 1.3209,                 1.0043,                 1.0597,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.3337,                0.97597,                 1.0364,                0.61553,                0.48816,                0.52348,                 0.3239,                 1.3237,                 1.0046,                 1.0597,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.3289,                0.97647,                 1.0331,                0.60314,                0.49651,                0.52547,                0.32603,                 1.3186,                      1,                  1.057,              0.0090084,              0.0090084,              0.0090084
                     43,                 1.3253,                0.97594,                 1.0362,                0.58528,                 0.4918,                0.51775,                0.31991,                 1.3235,                 1.0085,                 1.0602,              0.0089613,              0.0089613,              0.0089613
                     44,                 1.3249,                 0.9709,                 1.0343,                0.59945,                0.49665,                0.52031,                0.32151,                  1.323,                 1.0008,                 1.0566,              0.0089131,              0.0089131,              0.0089131
                     45,                   1.32,                0.96786,                 1.0327,                0.61033,                0.49205,                0.52357,                0.32409,                 1.3186,                  1.002,                 1.0602,               0.008864,               0.008864,               0.008864
                     46,                 1.3203,                0.96077,                 1.0333,                0.60806,                0.49817,                0.52538,                0.32518,                  1.318,                0.99342,                 1.0599,               0.008814,               0.008814,               0.008814
                     47,                 1.3267,                0.96186,                 1.0369,                0.60931,                   0.49,                0.52284,                0.32334,                 1.3229,                 1.0018,                 1.0608,               0.008763,               0.008763,               0.008763
                     48,                 1.3233,                0.96167,                 1.0359,                0.60696,                0.49516,                0.52199,                0.32215,                 1.3275,                0.99573,                 1.0619,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.3139,                0.95697,                 1.0324,                0.61071,                0.49054,                0.52456,                0.32495,                 1.3242,                0.99497,                 1.0609,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3142,                0.95178,                 1.0343,                0.61026,                0.49914,                0.52837,                0.32855,                 1.3202,                0.99273,                 1.0617,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3101,                0.94518,                 1.0331,                0.60996,                0.49419,                 0.5268,                0.32752,                 1.3206,                0.99096,                 1.0604,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.3061,                0.94106,                 1.0315,                0.60477,                 0.4928,                0.52294,                0.32322,                 1.3182,                0.99191,                 1.0609,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3085,                0.93899,                 1.0325,                0.60794,                0.49897,                   0.53,                0.32583,                 1.3282,                0.99577,                  1.065,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3099,                0.94146,                 1.0329,                   0.61,                0.49754,                0.52883,                0.32764,                 1.3144,                0.98579,                  1.061,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.2992,                 0.9353,                 1.0299,                0.60369,                0.49804,                0.52808,                0.32888,                 1.3167,                0.98777,                 1.0606,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2985,                0.93153,                 1.0307,                 0.6009,                0.51134,                0.53309,                0.33012,                 1.3181,                0.98195,                  1.063,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.3046,                0.93311,                  1.033,                0.61358,                0.49668,                0.53259,                0.33008,                 1.3135,                0.98522,                 1.0601,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2985,                0.93001,                 1.0309,                0.60994,                0.50533,                0.53404,                0.33232,                 1.3108,                0.97924,                 1.0608,               0.008145,               0.008145,               0.008145
