experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e21a_yolo11s_p2_rsg_dssg_img1024_seed1,1,e21a_yolo11s_p2_rsg_dssg_img1024_seed1,0.6288706922839491,0.5168109100343823,0.5501999497347869,0.35829575942813696,0.34356410580119623,0.31656709679317774,0.4492832371990657,0.23163662009054103,0.368273284890493,0.4283865533279346,0.5621760904095048,0.4885745507937861,0.6342467168442186,500,242315,9779258,1024,"post-validation, fused",90.775617536,51164.70994341001,21.774238109588623,10.337412792400722
