                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.2706,                 0.8742,                 1.0286,                 0.6189,                0.51036,                0.54348,                0.33837,                 1.3045,                0.95611,                 1.0691,              0.0070159,              0.0070159,              0.0070159
                     76,                   1.26,                0.86215,                 1.0255,                0.61561,                0.51385,                0.54251,                0.33767,                 1.3037,                 0.9587,                   1.07,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2621,                0.86154,                 1.0267,                0.62661,                0.50661,                0.54305,                0.33732,                 1.3071,                  0.958,                 1.0703,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2564,                0.85811,                 1.0264,                0.62272,                0.50655,                0.54299,                0.33678,                 1.3062,                0.95772,                 1.0712,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2605,                0.86114,                 1.0259,                0.62242,                0.51157,                0.54495,                0.33918,                 1.3075,                0.95646,                 1.0717,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2591,                0.85665,                 1.0274,                0.62304,                0.51191,                0.54652,                 0.3398,                 1.3075,                0.95647,                 1.0714,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2503,                0.85065,                 1.0231,                0.63288,                0.51022,                0.54317,                0.33946,                 1.3069,                0.95638,                 1.0712,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2505,                0.85004,                 1.0227,                0.62068,                0.51476,                0.54533,                0.33884,                 1.3089,                0.95581,                 1.0719,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2527,                0.84862,                 1.0261,                0.61247,                0.52164,                0.54585,                0.33902,                 1.3095,                0.95613,                 1.0736,               0.006431,               0.006431,               0.006431
                     84,                 1.2489,                0.84399,                 1.0225,                0.62424,                0.51739,                0.54498,                0.33923,                 1.3085,                0.95544,                 1.0739,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2508,                0.84473,                 1.0215,                0.62173,                0.51389,                0.54315,                0.33842,                 1.3096,                0.95559,                 1.0743,               0.006281,               0.006281,               0.006281
                     86,                 1.2522,                0.84256,                 1.0245,                0.62117,                0.51374,                0.54394,                0.33797,                 1.3063,                0.95452,                 1.0725,              0.0062056,              0.0062056,              0.0062056
                     87,                  1.248,                0.83844,                 1.0224,                 0.6172,                0.52017,                 0.5454,                0.33909,                  1.309,                0.95399,                 1.0731,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2419,                0.83181,                 1.0229,                0.61505,                0.52342,                0.54767,                0.34137,                 1.3084,                0.95236,                 1.0736,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2431,                0.83344,                 1.0221,                0.63058,                0.51333,                0.54709,                0.34083,                  1.308,                 0.9506,                 1.0742,              0.0059775,              0.0059775,              0.0059775
                     90,                  1.237,                0.83195,                 1.0207,                0.62726,                0.51554,                0.54862,                0.34191,                  1.308,                0.94938,                 1.0749,               0.005901,               0.005901,               0.005901
                     91,                 1.2417,                0.83104,                 1.0198,                0.62223,                 0.5164,                0.54714,                0.34086,                 1.3075,                0.94892,                 1.0749,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2393,                0.82677,                 1.0201,                0.63367,                0.50639,                0.54667,                0.34063,                 1.3091,                0.95051,                 1.0752,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2394,                0.82588,                  1.019,                0.62241,                0.51706,                0.54774,                0.34184,                 1.3063,                0.94908,                 1.0744,              0.0056704,              0.0056704,              0.0056704
                     94,                  1.235,                0.82057,                 1.0195,                0.61516,                0.52082,                0.54711,                0.34117,                  1.306,                0.94919,                 1.0745,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2344,                0.81956,                 1.0203,                0.62294,                0.51964,                0.54738,                0.34106,                 1.3074,                0.94883,                 1.0752,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2297,                0.81487,                 1.0184,                0.62231,                0.52071,                 0.5485,                0.34037,                 1.3084,                0.94955,                 1.0757,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2316,                0.81364,                 1.0179,                0.62398,                0.51976,                0.54893,                 0.3405,                 1.3093,                0.94967,                 1.0756,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2218,                0.81004,                 1.0154,                0.63434,                0.50923,                0.54704,                0.34035,                 1.3091,                0.95052,                 1.0756,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2258,                0.80849,                 1.0159,                 0.6392,                0.50437,                0.54825,                0.34138,                 1.3094,                0.94976,                 1.0759,              0.0052055,              0.0052055,              0.0052055
                    100,                  1.223,                0.80091,                 1.0162,                0.62374,                0.51308,                0.54673,                0.34011,                 1.3111,                0.95097,                  1.077,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2207,                0.80158,                 1.0138,                 0.6188,                0.51602,                0.54419,                0.33853,                 1.3111,                 0.9523,                 1.0771,                0.00505,                0.00505,                0.00505
                    102,                 1.2266,                0.80356,                 1.0179,                0.62546,                0.51186,                0.54503,                0.33873,                 1.3115,                0.95185,                  1.077,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2195,                0.80013,                 1.0147,                0.62477,                0.51389,                0.54592,                0.33914,                 1.3134,                0.95258,                 1.0775,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2186,                0.79583,                 1.0156,                0.62249,                0.51583,                0.54592,                0.33887,                 1.3118,                0.95117,                 1.0771,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2151,                0.79267,                 1.0109,                0.61902,                0.51959,                0.54636,                0.33929,                 1.3123,                0.95031,                 1.0777,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2181,                0.79456,                 1.0139,                0.62726,                0.51716,                0.54602,                0.33907,                 1.3113,                0.95106,                 1.0776,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2154,                0.79083,                  1.013,                0.63247,                0.51052,                0.54565,                0.33862,                 1.3118,                0.95179,                 1.0779,              0.0045842,              0.0045842,              0.0045842
                    108,                  1.212,                0.78727,                 1.0113,                 0.6327,                0.51008,                 0.5458,                0.33837,                 1.3118,                0.95255,                 1.0781,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2099,                0.78698,                 1.0111,                0.61886,                0.51802,                0.54547,                0.33837,                 1.3121,                0.95224,                 1.0784,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2115,                0.78403,                 1.0113,                0.61197,                 0.5231,                0.54533,                0.33856,                 1.3133,                0.95346,                 1.0792,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2027,                0.77863,                   1.01,                0.61957,                0.51496,                0.54376,                0.33754,                 1.3127,                0.95348,                 1.0792,              0.0042756,              0.0042756,              0.0042756
                    112,                  1.204,                0.77965,                 1.0109,                0.62545,                0.51446,                0.54315,                0.33725,                 1.3124,                0.95374,                 1.0795,               0.004199,               0.004199,               0.004199
                    113,                 1.1967,                0.77234,                 1.0102,                0.62787,                0.50987,                0.54193,                0.33665,                 1.3121,                0.95397,                 1.0796,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2036,                0.77518,                 1.0079,                0.62842,                0.51014,                0.54148,                0.33628,                 1.3126,                0.95431,                 1.0799,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1993,                0.77093,                 1.0099,                0.62612,                0.51127,                0.54157,                0.33645,                 1.3138,                0.95428,                 1.0806,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.1979,                0.77113,                 1.0078,                0.62355,                0.51172,                0.54103,                0.33615,                 1.3137,                0.95542,                 1.0809,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1979,                0.76695,                 1.0078,                 0.6144,                0.51745,                0.54113,                0.33597,                 1.3141,                0.95545,                 1.0811,               0.003819,               0.003819,               0.003819
