experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e13a_probe_yolo11s_p2_sgcd_img1024_seed1,1,e13a_probe_yolo11s_p2_sgcd_img1024_seed1,0.6145219869990612,0.5191387302736292,0.5447030214152957,0.3545008176254856,0.34048402189012156,0.3139695863284971,0.44922587134454434,0.22946016075652398,0.3644307939981366,0.4216613958965225,0.5637576076902888,0.5597643893364792,0.695468175606402,500,240111,9853820,1024,"post-validation, fused",91.822096384,5653.084592234343,15.31881046295166,7.531039036103409
