experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e14a_probe_yolo11s_p2_erzd_img1024_seed1,1,e14a_probe_yolo11s_p2_erzd_img1024_seed1,0.6260155991995956,0.5063352245786623,0.5381663597038235,0.3477151263840098,0.3345723165885112,0.3079293189848855,0.4441034045742774,0.22331629425343144,0.3596740151245671,0.4150227306444438,0.5601420272874108,0.48957493603942,0.6163875941121223,500,243021,9662984,1024,"post-validation, fused",86.723395584,9999.51283461973,19.892526149749756,7.956259007001445
