experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e1_yolo11s_p2add_img1024_seed1,1,e1_yolo11s_p2add_img1024_seed1,0.6160679993586564,0.51645758983659,0.5424455229927057,0.3529202793350313,0.33822321642153674,0.3112897138616605,0.448873753893199,0.2263379898701116,0.3656655402438562,0.41899938246218577,0.5654620032054231,0.5069767637643231,0.6212172576374567,500,244200,9662984,1024,"post-validation, fused",86.723395584,35842.818786945194,14.110147476196289,3.8087568143858523
