                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3209,                0.96813,                 1.0321,                0.60752,                0.48952,                0.52338,                0.32475,                 1.3175,                 1.0022,                 1.0582,               0.008864,               0.008864,               0.008864
                     46,                 1.3201,                0.96248,                 1.0307,                0.59206,                0.49539,                0.52187,                0.32431,                 1.3147,                0.99574,                 1.0575,               0.008814,               0.008814,               0.008814
                     47,                 1.3272,                0.96385,                 1.0351,                 0.6113,                0.48906,                0.52225,                0.32267,                 1.3269,                  1.003,                 1.0598,               0.008763,               0.008763,               0.008763
                     48,                 1.3224,                 0.9618,                 1.0336,                0.60105,                0.48996,                0.52252,                0.32286,                 1.3258,                 1.0004,                 1.0611,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.3143,                0.95901,                 1.0305,                0.61134,                0.49322,                 0.5249,                0.32485,                 1.3201,                0.99603,                 1.0585,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3148,                0.95264,                 1.0318,                0.60965,                0.49525,                0.52691,                 0.3266,                 1.3188,                0.99705,                 1.0578,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3099,                0.94601,                 1.0305,                0.61021,                0.49858,                0.52712,                0.32799,                  1.319,                0.99389,                 1.0588,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.3063,                0.94277,                 1.0285,                0.62341,                0.48818,                0.52806,                0.32794,                 1.3159,                0.99116,                 1.0575,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3074,                 0.9388,                 1.0301,                0.60962,                0.49448,                0.52843,                0.32626,                 1.3218,                0.99124,                 1.0612,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3088,                0.94076,                 1.0307,                0.61669,                0.49575,                0.53066,                0.32938,                 1.3134,                0.98591,                 1.0582,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.3003,                 0.9364,                 1.0287,                0.61582,                0.49664,                0.53077,                0.32895,                 1.3153,                0.98729,                 1.0593,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2987,                0.93217,                 1.0289,                0.61003,                 0.5006,                0.53246,                0.33002,                 1.3179,                0.98662,                 1.0608,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.3046,                0.93214,                 1.0308,                0.60898,                0.49566,                0.52983,                0.32939,                 1.3138,                0.98786,                 1.0585,              0.0082052,              0.0082052,              0.0082052
                     58,                  1.299,                0.92995,                 1.0292,                0.60859,                0.50178,                0.53121,                0.32983,                 1.3122,                0.98395,                 1.0589,               0.008145,               0.008145,               0.008145
                     59,                 1.2961,                0.92506,                 1.0263,                0.61048,                0.50522,                0.53434,                0.33147,                 1.3165,                0.97937,                 1.0601,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2932,                0.91932,                 1.0278,                0.61521,                 0.5026,                0.53497,                0.33195,                  1.314,                0.98161,                 1.0595,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2899,                0.91712,                 1.0253,                0.60042,                 0.5114,                 0.5335,                0.33205,                 1.3095,                0.97821,                 1.0577,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2912,                0.91512,                 1.0269,                0.63214,                0.49328,                0.53372,                0.33204,                 1.3102,                0.98086,                 1.0597,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2892,                0.91155,                 1.0245,                0.61271,                0.51217,                0.53531,                0.33281,                 1.3091,                0.97873,                 1.0581,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2903,                0.91094,                 1.0264,                0.61609,                0.50431,                0.53359,                0.33092,                 1.3135,                0.98015,                 1.0612,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2893,                0.90878,                 1.0267,                0.60991,                0.50995,                 0.5364,                0.33319,                 1.3078,                0.97536,                 1.0585,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2846,                0.90162,                 1.0252,                0.62104,                0.50341,                0.53599,                0.33427,                 1.3124,                0.97694,                 1.0625,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2822,                0.90357,                 1.0248,                0.60914,                 0.5134,                0.53815,                0.33567,                  1.311,                0.97402,                 1.0614,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2827,                0.90347,                  1.024,                0.62162,                0.50166,                0.53567,                 0.3338,                 1.3138,                0.97675,                 1.0623,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2761,                0.89817,                 1.0223,                0.61627,                0.50958,                0.53895,                0.33578,                 1.3116,                0.97498,                 1.0606,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2812,                0.89543,                 1.0242,                0.61515,                 0.5128,                0.53842,                0.33546,                 1.3108,                 0.9745,                 1.0606,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2751,                0.88937,                 1.0229,                 0.6165,                0.51073,                0.53855,                0.33615,                 1.3091,                0.97099,                 1.0613,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2772,                0.89266,                  1.022,                0.61287,                0.50702,                0.53617,                0.33482,                  1.307,                0.97013,                 1.0606,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2676,                0.88374,                 1.0196,                0.61269,                0.51055,                0.53773,                0.33446,                  1.311,                0.97349,                 1.0622,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2718,                0.88511,                 1.0217,                0.61724,                0.51349,                0.53986,                0.33565,                  1.314,                0.97452,                 1.0629,               0.007087,               0.007087,               0.007087
                     75,                 1.2771,                0.88845,                  1.023,                0.62568,                0.51099,                0.54107,                0.33636,                 1.3084,                0.96974,                 1.0618,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2669,                0.87619,                 1.0193,                0.61397,                 0.5186,                0.53902,                0.33604,                 1.3082,                0.97194,                 1.0613,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2679,                0.87668,                 1.0201,                0.61758,                0.50933,                0.53914,                0.33606,                  1.311,                0.97074,                  1.062,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2625,                0.87359,                 1.0195,                0.61267,                0.51618,                0.54087,                0.33654,                   1.31,                0.97131,                  1.063,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2668,                0.87522,                 1.0191,                0.63046,                0.50745,                0.53986,                0.33613,                 1.3126,                0.96933,                 1.0644,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2643,                0.87242,                 1.0214,                0.62656,                0.50378,                0.53745,                 0.3342,                 1.3126,                0.97092,                 1.0653,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2563,                0.86454,                  1.017,                 0.6163,                0.50241,                0.53433,                0.33277,                 1.3129,                0.97076,                 1.0649,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2571,                 0.8638,                 1.0171,                0.63284,                0.50241,                0.53689,                0.33383,                 1.3111,                0.97077,                 1.0636,              0.0065055,              0.0065055,              0.0065055
