                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2804,                0.88563,                 0.8985,                0.48833,                0.36617,                0.37281,                0.21929,                 1.2653,                0.91968,                0.89549,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.2782,                0.88546,                0.90112,                0.48595,                0.36353,                0.36768,                0.21616,                   1.27,                0.92787,                0.89819,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.2761,                0.88098,                0.89831,                0.48678,                0.36641,                0.37198,                0.21873,                 1.2591,                0.91475,                0.89413,              0.0092294,              0.0092294,              0.0092294
                     38,                 1.2766,                0.87699,                0.89832,                 0.4948,                  0.371,                0.37598,                0.22295,                 1.2618,                0.91412,                0.89441,              0.0091872,              0.0091872,              0.0091872
                     39,                  1.274,                0.87613,                0.89691,                0.49988,                0.36912,                0.37176,                0.21923,                 1.2609,                 0.9175,                0.89353,               0.009144,               0.009144,               0.009144
                     40,                 1.2701,                0.87427,                0.89754,                0.50733,                0.36753,                0.37473,                0.22117,                 1.2561,                0.90876,                0.89412,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.2701,                 0.8696,                0.89571,                0.49349,                0.37473,                0.37705,                0.22283,                  1.252,                0.90239,                0.89289,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.2608,                0.86349,                 0.8951,                0.50002,                0.37673,                 0.3794,                0.22316,                 1.2577,                0.90381,                 0.8944,              0.0090084,              0.0090084,              0.0090084
                     43,                 1.2571,                0.86064,                 0.8934,                0.51596,                0.36628,                 0.3796,                 0.2244,                 1.2564,                0.90348,                0.89573,              0.0089613,              0.0089613,              0.0089613
                     44,                 1.2523,                0.85371,                0.89357,                0.48134,                0.37664,                0.38081,                0.22484,                 1.2531,                0.90358,                 0.8946,              0.0089131,              0.0089131,              0.0089131
                     45,                  1.263,                0.85899,                0.89382,                0.49414,                0.37537,                0.37945,                0.22381,                 1.2496,                0.90135,                0.89324,               0.008864,               0.008864,               0.008864
                     46,                 1.2541,                0.85412,                0.89368,                0.50778,                0.37613,                0.38696,                 0.2284,                 1.2471,                 0.9001,                0.89316,               0.008814,               0.008814,               0.008814
                     47,                 1.2486,                0.85089,                0.89327,                0.49641,                0.37705,                0.38654,                0.22839,                 1.2506,                0.89807,                0.89181,               0.008763,               0.008763,               0.008763
                     48,                 1.2495,                0.85065,                0.89318,                0.48781,                0.38551,                0.38256,                0.22602,                 1.2478,                0.89626,                0.89289,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.2498,                0.84511,                0.89269,                0.51322,                0.37684,                0.38892,                0.22986,                  1.243,                0.89008,                0.89071,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.2549,                0.84744,                0.89181,                0.51471,                0.37978,                0.38924,                0.23045,                 1.2412,                0.89091,                0.89081,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.2488,                 0.8401,                0.89148,                 0.5038,                0.37733,                0.38393,                0.22673,                 1.2438,                0.89625,                0.89254,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.2342,                0.83186,                0.89144,                 0.5059,                0.38656,                0.39201,                0.23166,                 1.2374,                 0.8909,                0.89087,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.2404,                0.83496,                0.88965,                0.51791,                0.37599,                0.38887,                0.22966,                 1.2445,                0.89282,                0.89158,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.2449,                 0.8383,                0.89027,                0.51382,                0.38473,                0.39201,                 0.2321,                 1.2421,                0.88738,                0.89042,              0.0083814,              0.0083814,              0.0083814
