experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
baseline_yolo11s_img640_seed1,1,baseline_yolo11s_img640_seed1,0.5187797240404268,0.39197438536461987,0.39987586259680963,0.24079059838368652,0.23845659733358704,0.21183185100226035,0.3026557962659024,0.11868973991445832,0.1934818869768325,0.328403858103032,0.4606020697004572,0.45184949156599385,0.5927288098283061,500,189263,9416670,640,"post-validation, fused",21.316352,9530.355344835669,7.37397575378418,6.149372915281867
