                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4206,                 1.4988,                 1.0169,                0.44086,                0.35055,                0.34948,                0.20839,                 1.3289,                 1.0826,                0.97636,               0.070037,              0.0033292,              0.0033292
                      2,                 1.3807,                 1.1637,                 0.9852,                0.49018,                0.36652,                0.36639,                0.21888,                 1.3194,                 1.1046,                0.97488,               0.040037,              0.0066621,              0.0066621
                      3,                 1.4142,                 1.1581,                0.98959,                0.46756,                0.36711,                0.36521,                0.21521,                 1.3454,                 1.0864,                0.98774,               0.010035,              0.0099934,              0.0099934
                      4,                 1.4178,                 1.1427,                0.99662,                 0.4684,                0.37652,                0.37594,                0.22146,                 1.3405,                 1.0697,                0.98658,              0.0099945,              0.0099945,              0.0099945
                      5,                 1.3891,                 1.1021,                0.98772,                0.48879,                0.40205,                0.39954,                0.23857,                 1.3147,                 1.0326,                0.97859,              0.0099902,              0.0099902,              0.0099902
                      6,                 1.3775,                 1.0734,                0.98351,                0.47651,                0.39797,                0.39434,                 0.2355,                  1.294,                 1.0224,                0.97222,              0.0099847,              0.0099847,              0.0099847
                      7,                 1.3637,                 1.0534,                0.97806,                0.51253,                 0.4136,                0.42014,                0.24811,                 1.2924,                0.99664,                0.97652,               0.009978,               0.009978,               0.009978
                      8,                 1.3462,                 1.0317,                 0.9731,                0.50718,                0.41494,                0.42229,                0.25376,                  1.271,                0.97831,                0.96542,              0.0099701,              0.0099701,              0.0099701
                      9,                 1.3331,                 1.0151,                0.96815,                  0.512,                0.41834,                 0.4247,                0.25585,                 1.2798,                0.98057,                0.96688,               0.009961,               0.009961,               0.009961
                     10,                 1.3267,                0.99899,                0.96723,                0.52441,                0.41612,                0.42956,                0.26113,                 1.2631,                 0.9683,                0.95947,              0.0099506,              0.0099506,              0.0099506
                     11,                 1.3198,                 0.9915,                0.96657,                0.52034,                0.41295,                0.43505,                0.26382,                 1.2605,                0.96053,                0.96073,              0.0099391,              0.0099391,              0.0099391
                     12,                  1.312,                0.98036,                 0.9612,                0.52796,                0.43235,                0.44263,                0.26709,                 1.2666,                 0.9539,                0.95961,              0.0099263,              0.0099263,              0.0099263
                     13,                  1.308,                0.96998,                0.96218,                0.54106,                0.43583,                0.44449,                0.26801,                 1.2622,                0.95027,                0.96198,              0.0099123,              0.0099123,              0.0099123
                     14,                 1.2953,                0.95508,                0.95749,                0.55207,                0.42847,                0.45384,                0.27466,                 1.2469,                0.93151,                0.95859,              0.0098972,              0.0098972,              0.0098972
                     15,                 1.2935,                0.95592,                0.95661,                0.52577,                0.43423,                0.43705,                  0.261,                 1.2714,                0.95423,                0.96109,              0.0098808,              0.0098808,              0.0098808
                     16,                 1.2796,                0.93575,                0.95302,                0.55092,                0.43858,                0.45871,                0.27862,                 1.2434,                0.92571,                0.95485,              0.0098632,              0.0098632,              0.0098632
                     17,                 1.2825,                 0.9367,                0.95372,                0.55245,                0.43275,                0.45574,                0.27586,                 1.2416,                0.91667,                0.95363,              0.0098445,              0.0098445,              0.0098445
                     18,                  1.278,                0.92378,                 0.9515,                0.54291,                0.45033,                0.46366,                0.28271,                 1.2331,                  0.921,                0.94948,              0.0098246,              0.0098246,              0.0098246
                     19,                 1.2656,                0.92023,                0.94639,                0.54304,                0.44371,                0.45716,                0.27727,                  1.245,                0.92593,                0.95407,              0.0098035,              0.0098035,              0.0098035
                     20,                 1.2614,                0.90853,                0.94807,                0.56275,                0.44039,                0.46522,                0.28496,                 1.2323,                0.91667,                0.95202,              0.0097812,              0.0097812,              0.0097812
                     21,                 1.2645,                0.90896,                0.94719,                0.55881,                0.44266,                 0.4628,                0.28386,                 1.2312,                0.90414,                0.95062,              0.0097577,              0.0097577,              0.0097577
                     22,                 1.2597,                0.89991,                0.94814,                0.56633,                0.44422,                0.46758,                0.28447,                 1.2359,                0.90451,                0.95083,              0.0097331,              0.0097331,              0.0097331
                     23,                 1.2502,                0.89617,                0.94311,                0.54806,                0.45077,                0.46903,                0.28719,                 1.2261,                0.90054,                0.94668,              0.0097074,              0.0097074,              0.0097074
                     24,                 1.2433,                0.88744,                0.94148,                0.55259,                0.44584,                0.46936,                0.28633,                 1.2308,                 0.8971,                0.94805,              0.0096804,              0.0096804,              0.0096804
                     25,                 1.2467,                0.88709,                0.94205,                0.56983,                0.44691,                0.46777,                0.28624,                  1.229,                  0.906,                0.95012,              0.0096524,              0.0096524,              0.0096524
                     26,                  1.241,                0.88448,                0.94331,                0.58076,                0.45537,                0.47886,                0.29171,                 1.2267,                0.89266,                0.94961,              0.0096232,              0.0096232,              0.0096232
                     27,                 1.2387,                 0.8778,                0.94036,                0.58114,                0.44961,                 0.4778,                0.29118,                 1.2184,                0.89245,                0.94347,              0.0095929,              0.0095929,              0.0095929
                     28,                   1.24,                0.87236,                0.94055,                0.57004,                0.46285,                0.48106,                0.29488,                 1.2145,                0.88802,                 0.9449,              0.0095614,              0.0095614,              0.0095614
                     29,                 1.2358,                0.86968,                0.93986,                0.58121,                0.45413,                0.47903,                0.29025,                 1.2281,                0.89673,                0.94737,              0.0095289,              0.0095289,              0.0095289
                     30,                 1.2302,                0.86469,                0.93715,                0.58204,                0.45416,                0.48258,                 0.2959,                 1.2177,                0.88213,                0.94375,              0.0094952,              0.0094952,              0.0094952
                     31,                 1.2319,                0.86187,                0.93781,                0.58761,                0.45718,                0.48538,                0.29781,                 1.2149,                0.88115,                0.94345,              0.0094605,              0.0094605,              0.0094605
                     32,                   1.23,                0.85957,                0.93503,                0.59133,                0.46142,                  0.489,                0.29948,                 1.2223,                0.88003,                0.94486,              0.0094246,              0.0094246,              0.0094246
                     33,                 1.2209,                0.85444,                0.93507,                0.57267,                0.45655,                0.48253,                0.29538,                 1.2175,                0.87878,                0.94547,              0.0093877,              0.0093877,              0.0093877
                     34,                 1.2287,                  0.856,                0.93513,                0.58626,                0.45974,                0.48838,                0.29971,                 1.2069,                0.87315,                0.94017,              0.0093497,              0.0093497,              0.0093497
                     35,                 1.2185,                0.84564,                0.93219,                0.57739,                0.46769,                0.49035,                 0.3013,                 1.2107,                0.87433,                0.94256,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.2209,                0.84596,                0.93419,                0.58513,                0.46684,                0.49406,                 0.3038,                 1.2094,                0.87006,                0.94224,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.2168,                0.84116,                0.93351,                0.57956,                0.46488,                0.49127,                0.30125,                  1.207,                0.86529,                0.93976,              0.0092294,              0.0092294,              0.0092294
                     38,                 1.2086,                0.83266,                0.93111,                0.57579,                0.47148,                 0.4952,                0.30434,                 1.2074,                0.86862,                0.94174,              0.0091872,              0.0091872,              0.0091872
                     39,                 1.2059,                0.83125,                0.93063,                0.58141,                0.46814,                0.49146,                0.30135,                 1.2214,                0.87083,                0.94254,               0.009144,               0.009144,               0.009144
                     40,                 1.2034,                0.83028,                0.93123,                0.58093,                0.46979,                0.49646,                0.30591,                 1.2053,                0.85921,                0.94102,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.2076,                0.82394,                0.92862,                0.59404,                 0.4721,                0.50075,                0.30705,                 1.2079,                0.85729,                0.94022,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.2022,                0.82537,                0.92777,                0.60178,                 0.4689,                0.49969,                 0.3075,                 1.1996,                0.85685,                0.93809,              0.0090084,              0.0090084,              0.0090084
                     43,                  1.199,                0.82228,                0.92885,                 0.5895,                0.46445,                0.49565,                0.30391,                  1.209,                0.86681,                0.94093,              0.0089613,              0.0089613,              0.0089613
                     44,                 1.1968,                0.81985,                0.92547,                0.58937,                0.47364,                0.50059,                0.30599,                 1.2079,                0.85813,                   0.94,              0.0089131,              0.0089131,              0.0089131
                     45,                 1.1965,                0.81695,                0.92593,                0.59585,                0.47727,                0.50325,                0.30853,                 1.1999,                0.85522,                0.93844,               0.008864,               0.008864,               0.008864
                     46,                 1.1947,                0.81138,                 0.9243,                0.58803,                0.47624,                0.49849,                0.30615,                 1.2004,                0.85742,                0.93853,               0.008814,               0.008814,               0.008814
                     47,                 1.2028,                0.81236,                0.92733,                0.60175,                 0.4661,                 0.4989,                0.30586,                  1.205,                0.85842,                0.93743,               0.008763,               0.008763,               0.008763
                     48,                 1.1968,                   0.81,                0.92626,                0.59535,                 0.4646,                 0.4977,                0.30623,                 1.2058,                0.85932,                0.93898,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.1902,                0.80694,                0.92456,                0.58213,                0.47465,                0.50211,                0.30852,                 1.2014,                0.85729,                0.93768,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.1896,                0.80273,                0.92566,                0.59821,                0.47546,                0.50663,                0.31174,                 1.1972,                0.84929,                0.93599,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.1841,                0.79598,                 0.9231,                0.58725,                0.48381,                0.50391,                0.31053,                 1.2043,                0.84909,                0.93691,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.1806,                0.79182,                0.92144,                0.59382,                0.47745,                0.50712,                0.31138,                 1.1946,                0.84637,                  0.936,              0.0084948,              0.0084948,              0.0084948
                     53,                  1.184,                0.79075,                0.92294,                0.59194,                0.47478,                0.50159,                0.30686,                 1.1988,                0.85076,                0.93648,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.1825,                0.79335,                0.92166,                0.58369,                0.47931,                0.50302,                0.30959,                 1.1944,                0.84741,                0.93598,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.1743,                0.78917,                0.92109,                0.59492,                0.47252,                0.50453,                0.31118,                 1.1976,                0.85006,                0.93528,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.1737,                0.78527,                0.92065,                 0.6069,                0.47375,                0.50918,                0.31318,                 1.1971,                0.84278,                0.93596,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.1818,                0.78696,                0.92205,                0.59415,                0.47347,                0.50335,                0.31057,                  1.197,                0.85004,                 0.9354,              0.0082052,              0.0082052,              0.0082052
                     58,                  1.174,                0.78356,                0.92042,                0.59391,                0.48261,                 0.5073,                0.31466,                 1.1937,                0.84601,                0.93582,               0.008145,               0.008145,               0.008145
                     59,                 1.1718,                0.77839,                0.91856,                0.59841,                0.48055,                0.50991,                0.31446,                 1.1994,                 0.8467,                0.93612,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.1671,                0.77432,                 0.9184,                0.60492,                0.47953,                0.50893,                0.31481,                 1.1898,                0.84371,                0.93346,              0.0080221,              0.0080221,              0.0080221
                     61,                  1.166,                0.77229,                0.91776,                0.61086,                0.47559,                0.50834,                0.31348,                 1.1878,                0.84276,                 0.9344,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.1681,                0.77155,                0.91885,                0.59863,                0.48306,                0.51117,                0.31677,                  1.191,                0.83953,                0.93448,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.1646,                0.76715,                0.91652,                0.59654,                 0.4791,                0.50987,                0.31711,                 1.1901,                0.84041,                0.93463,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.1668,                 0.7671,                0.91785,                0.59881,                0.48517,                0.51102,                0.31571,                  1.192,                0.84039,                0.93448,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.1671,                0.76665,                0.91792,                0.61512,                0.47921,                0.51155,                0.31632,                 1.1922,                0.84061,                0.93508,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.1607,                0.75932,                0.91639,                0.60265,                0.48018,                0.50894,                0.31377,                 1.1919,                0.84127,                0.93498,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.1604,                0.76051,                0.91636,                 0.6023,                0.47867,                0.50959,                0.31575,                 1.1886,                0.84041,                0.93357,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.1574,                0.75978,                0.91485,                 0.6032,                0.48521,                0.51074,                0.31597,                 1.1914,                0.83836,                 0.9346,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.1524,                0.75511,                0.91358,                0.60373,                0.48208,                0.51319,                0.31613,                 1.1933,                0.83917,                0.93516,              0.0074347,              0.0074347,              0.0074347
