experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e1_yolo11s_p2add_img640_seed1,1,e1_yolo11s_p2add_img640_seed1,0.5602960423466655,0.42804836104600213,0.44867201314969496,0.2759236081455841,0.2705147131300092,0.24565393688375348,0.36554948945315763,0.16266933349650692,0.2713280122710854,0.35012244207703896,0.500070863426759,0.4269735317084333,0.523949045363161,500,239305,9662984,640,"post-validation, fused",33.8763264,21050.32410705462,7.430324077606201,2.4207334448821354
