experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e19a_yolo11s_p2_rcfa_img1024_seed1,1,e19a_yolo11s_p2_rcfa_img1024_seed1,0.6208567335593491,0.5072655469200172,0.5405965953790122,0.3543028287367144,0.3384372305188918,0.30938584848986256,0.44681050416689977,0.22295312661247993,0.3621335837092649,0.42066764019134717,0.5649740839128038,0.5236801860564365,0.6421300327680923,500,244817,9891372,1024,"post-validation, fused",88.245403648,46405.59294975549,20.394343376159668,5.480418675137262
