                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3468,                 1.0041,                 1.0368,                0.57937,                0.49533,                0.51438,                0.31761,                 1.3343,                  1.023,                 1.0594,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.3484,                 1.0038,                 1.0397,                0.60703,                0.47573,                0.51352,                0.31791,                 1.3253,                 1.0204,                 1.0589,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.3442,                0.99921,                 1.0403,                 0.5982,                0.48729,                0.51625,                0.31968,                 1.3253,                 1.0157,                 1.0596,              0.0092294,              0.0092294,              0.0092294
                     38,                 1.3373,                0.98941,                 1.0364,                0.59221,                0.48892,                0.51594,                 0.3192,                  1.325,                 1.0175,                 1.0585,              0.0091872,              0.0091872,              0.0091872
                     39,                 1.3317,                 0.9877,                  1.035,                0.60015,                0.48444,                0.51259,                0.31611,                 1.3338,                 1.0178,                 1.0603,               0.009144,               0.009144,               0.009144
                     40,                 1.3306,                0.98693,                 1.0371,                0.60179,                0.48506,                0.51639,                0.31715,                 1.3262,                   1.01,                 1.0603,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.3341,                0.97733,                 1.0349,                0.59231,                0.50123,                0.52233,                0.32183,                 1.3244,                 1.0059,                 1.0593,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.3291,                 0.9775,                 1.0331,                 0.5989,                0.49169,                0.52039,                0.32038,                 1.3214,                 1.0069,                 1.0583,              0.0090084,              0.0090084,              0.0090084
                     43,                 1.3263,                0.97559,                 1.0365,                0.59838,                0.48035,                0.51421,                0.31665,                 1.3274,                 1.0092,                 1.0626,              0.0089613,              0.0089613,              0.0089613
                     44,                  1.323,                0.97111,                 1.0334,                0.58917,                0.49251,                0.51856,                0.32064,                 1.3227,                 1.0041,                 1.0603,              0.0089131,              0.0089131,              0.0089131
