                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3451,                0.99741,                 1.0384,                0.59553,                0.49269,                0.51914,                0.32089,                 1.3297,                 1.0103,                 1.0625,              0.0093107,              0.0093107,              0.0093107
                     36,                 1.3458,                0.99657,                 1.0406,                0.59086,                0.48623,                0.51225,                0.31638,                 1.3255,                 1.0151,                 1.0595,              0.0092706,              0.0092706,              0.0092706
                     37,                 1.3419,                 0.9922,                 1.0418,                 0.5994,                0.48538,                 0.5177,                0.32035,                 1.3265,                 1.0174,                 1.0633,              0.0092294,              0.0092294,              0.0092294
                     38,                  1.334,                0.98351,                 1.0389,                0.60225,                  0.497,                0.52183,                0.32253,                 1.3273,                 1.0111,                 1.0627,              0.0091872,              0.0091872,              0.0091872
                     39,                 1.3304,                0.97926,                  1.038,                0.60606,                0.48541,                0.51921,                0.32086,                  1.329,                 1.0094,                 1.0641,               0.009144,               0.009144,               0.009144
                     40,                 1.3269,                0.97797,                 1.0384,                0.61456,                0.48179,                0.51895,                0.32169,                 1.3211,                 1.0015,                 1.0621,              0.0090998,              0.0090998,              0.0090998
                     41,                 1.3307,                0.96814,                 1.0373,                0.61083,                0.49166,                0.52495,                0.32538,                 1.3201,                0.99804,                 1.0615,              0.0090546,              0.0090546,              0.0090546
                     42,                 1.3259,                0.96865,                 1.0356,                0.61643,                0.48977,                0.52605,                0.32558,                 1.3167,                0.99873,                 1.0637,              0.0090084,              0.0090084,              0.0090084
                     43,                 1.3217,                0.96717,                 1.0386,                0.61168,                0.48463,                0.51922,                0.32116,                 1.3206,                0.99974,                 1.0656,              0.0089613,              0.0089613,              0.0089613
                     44,                 1.3198,                0.96095,                 1.0357,                0.60685,                0.48913,                0.52254,                0.32436,                 1.3167,                0.99536,                 1.0621,              0.0089131,              0.0089131,              0.0089131
                     45,                 1.3173,                0.95851,                 1.0359,                0.62401,                0.48886,                0.52699,                0.32782,                 1.3138,                0.99107,                 1.0614,               0.008864,               0.008864,               0.008864
                     46,                 1.3167,                0.95098,                 1.0352,                0.60197,                0.49416,                0.52144,                0.32357,                  1.317,                0.99077,                 1.0646,               0.008814,               0.008814,               0.008814
                     47,                 1.3229,                0.95373,                 1.0376,                0.61212,                0.49013,                0.52505,                0.32414,                 1.3245,                0.99416,                 1.0661,               0.008763,               0.008763,               0.008763
                     48,                 1.3189,                0.95198,                 1.0374,                0.60869,                0.49362,                0.52412,                0.32316,                 1.3229,                0.98916,                  1.065,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.3105,                0.94736,                 1.0342,                0.61646,                0.49338,                0.52769,                 0.3263,                 1.3205,                0.98899,                 1.0652,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3102,                0.94113,                 1.0365,                0.62022,                0.49221,                0.53119,                0.33078,                 1.3136,                0.98893,                 1.0641,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3051,                0.93373,                 1.0355,                0.60435,                0.50531,                0.53251,                0.33118,                 1.3156,                0.98237,                 1.0658,              0.0085502,              0.0085502,              0.0085502
                     52,                  1.301,                0.93024,                 1.0329,                0.61497,                0.50193,                0.53212,                0.33172,                 1.3137,                 0.9805,                 1.0653,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3044,                0.92864,                 1.0343,                0.61045,                0.50471,                0.53199,                0.32882,                 1.3167,                0.98167,                  1.067,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3046,                0.93081,                 1.0351,                0.61117,                0.50259,                0.53244,                0.33117,                  1.311,                0.97661,                 1.0636,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.2954,                0.92315,                 1.0335,                 0.6105,                0.49681,                0.53192,                0.33103,                 1.3104,                0.97925,                 1.0654,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2951,                0.92122,                 1.0337,                0.61445,                0.50382,                 0.5393,                0.33632,                 1.3084,                 0.9715,                 1.0651,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.3014,                0.92264,                 1.0362,                0.61617,                0.50253,                0.53802,                0.33528,                  1.307,                0.97528,                 1.0644,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2939,                 0.9181,                 1.0322,                0.61589,                0.51049,                0.53604,                0.33304,                 1.3062,                0.97083,                 1.0638,               0.008145,               0.008145,               0.008145
                     59,                  1.292,                0.91364,                 1.0309,                0.61556,                0.50835,                0.53679,                0.33247,                 1.3066,                 0.9716,                 1.0653,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2883,                 0.9077,                 1.0325,                0.63902,                0.49742,                0.53984,                0.33476,                 1.3052,                0.96622,                 1.0657,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2854,                0.90557,                   1.03,                0.62457,                0.49765,                0.53591,                0.33271,                  1.303,                0.96764,                 1.0646,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2863,                0.90298,                 1.0315,                0.61792,                0.51135,                0.54086,                 0.3365,                 1.3047,                0.96428,                 1.0655,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2846,                0.89888,                 1.0303,                0.61181,                0.50841,                 0.5392,                0.33532,                 1.3017,                0.96761,                 1.0657,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2859,                0.89954,                 1.0321,                0.60788,                0.50891,                0.54028,                0.33571,                 1.3079,                0.96763,                 1.0686,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2847,                0.89589,                 1.0314,                0.60616,                 0.5163,                0.54141,                0.33503,                 1.3065,                0.96377,                 1.0668,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2795,                0.88962,                   1.03,                0.61611,                0.50857,                0.54119,                0.33664,                 1.3073,                0.96654,                  1.068,              0.0076364,              0.0076364,              0.0076364
                     67,                  1.279,                0.89201,                 1.0299,                0.61598,                0.51106,                0.54031,                0.33651,                 1.3059,                0.96386,                 1.0673,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2774,                0.89068,                 1.0288,                0.62518,                0.50571,                0.53864,                0.33525,                 1.3048,                0.96382,                 1.0673,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2699,                0.88586,                 1.0274,                0.61003,                0.51795,                0.54161,                0.33742,                 1.3051,                0.96062,                 1.0684,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2757,                 0.8828,                   1.03,                0.61149,                0.51183,                0.53823,                0.33498,                 1.3029,                0.96139,                 1.0678,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2699,                0.87709,                 1.0286,                0.61523,                0.51169,                 0.5402,                0.33646,                 1.3047,                0.96219,                 1.0686,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2721,                0.87862,                 1.0278,                0.61165,                0.51486,                 0.5394,                  0.336,                 1.3034,                0.96109,                 1.0683,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2626,                0.87036,                 1.0254,                0.61804,                0.51175,                0.54062,                0.33629,                 1.3051,                0.95938,                 1.0688,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2674,                0.87237,                 1.0274,                0.62913,                0.50729,                0.54177,                0.33666,                 1.3082,                0.96219,                   1.07,               0.007087,               0.007087,               0.007087
                     75,                 1.2718,                0.87465,                 1.0281,                0.61137,                0.51333,                0.54083,                0.33628,                 1.3073,                0.96202,                 1.0702,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2611,                0.86377,                 1.0239,                0.60908,                0.51322,                0.53934,                0.33471,                  1.306,                0.96123,                  1.069,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2624,                0.86235,                 1.0254,                0.61042,                0.50922,                0.53922,                0.33514,                 1.3087,                0.96215,                 1.0707,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2572,                0.86014,                 1.0246,                0.61351,                0.51422,                0.54175,                0.33684,                 1.3055,                0.95816,                 1.0698,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2604,                0.86224,                 1.0245,                0.62034,                0.51433,                0.54575,                0.33913,                  1.308,                0.95515,                 1.0705,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2605,                0.85844,                  1.026,                0.61283,                0.51878,                0.54693,                0.33997,                 1.3078,                0.95417,                 1.0708,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2514,                0.85145,                 1.0217,                0.62556,                0.51088,                0.54363,                  0.338,                 1.3084,                0.95566,                 1.0707,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2522,                0.85067,                 1.0223,                0.62138,                0.51791,                0.54315,                0.33742,                 1.3067,                0.95688,                 1.0707,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2524,                0.84773,                 1.0243,                0.61329,                0.51629,                0.54093,                 0.3368,                 1.3062,                0.95674,                 1.0719,               0.006431,               0.006431,               0.006431
                     84,                 1.2499,                0.84631,                 1.0215,                0.61961,                0.51416,                0.54232,                0.33793,                 1.3043,                0.95703,                 1.0723,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2507,                 0.8449,                 1.0198,                 0.6273,                0.51169,                0.54302,                0.33787,                  1.307,                0.95564,                 1.0729,               0.006281,               0.006281,               0.006281
                     86,                 1.2526,                0.84526,                 1.0236,                0.62005,                0.51256,                0.54162,                0.33709,                 1.3048,                0.95654,                 1.0725,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2477,                0.83992,                 1.0221,                0.62983,                0.50757,                0.54122,                0.33725,                 1.3067,                0.95646,                 1.0727,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2425,                0.83422,                 1.0219,                0.62531,                0.51298,                0.54327,                0.33797,                 1.3053,                0.95282,                 1.0722,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2443,                0.83408,                 1.0216,                0.63803,                0.50169,                  0.543,                0.33746,                 1.3061,                0.95393,                  1.073,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2385,                0.83362,                   1.02,                0.63165,                0.50656,                0.54394,                0.33868,                 1.3059,                0.95309,                 1.0731,               0.005901,               0.005901,               0.005901
                     91,                 1.2425,                0.83204,                  1.019,                0.61281,                0.52261,                0.54435,                 0.3388,                 1.3066,                0.95285,                 1.0731,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2402,                0.82812,                 1.0194,                0.62195,                0.51901,                0.54668,                0.34018,                 1.3081,                0.95233,                 1.0738,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2405,                0.82664,                 1.0184,                0.61891,                0.51804,                0.54712,                0.34001,                 1.3053,                0.95135,                 1.0728,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2361,                0.82251,                 1.0187,                0.61203,                0.52213,                0.54623,                0.34064,                 1.3055,                0.95247,                 1.0729,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2352,                0.82052,                 1.0197,                0.61546,                0.51896,                0.54357,                0.33873,                 1.3057,                0.95265,                 1.0735,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2311,                0.81645,                  1.018,                0.62211,                0.51513,                0.54277,                0.33739,                 1.3065,                0.95354,                  1.074,              0.0054384,              0.0054384,              0.0054384
                     97,                  1.232,                0.81472,                  1.017,                0.61484,                 0.5157,                0.54205,                0.33636,                 1.3072,                0.95353,                 1.0741,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2236,                0.81163,                 1.0149,                0.61342,                0.52252,                0.54116,                0.33637,                 1.3074,                0.95394,                 1.0747,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2267,                0.81063,                 1.0145,                0.61303,                0.51737,                 0.5409,                0.33666,                 1.3077,                0.95432,                 1.0745,              0.0052055,              0.0052055,              0.0052055
                    100,                  1.224,                0.80325,                 1.0165,                0.60789,                 0.5186,                0.54112,                 0.3375,                 1.3086,                0.95461,                 1.0761,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2233,                0.80452,                 1.0141,                0.60779,                0.51669,                0.54061,                0.33626,                 1.3097,                0.95638,                 1.0771,                0.00505,                0.00505,                0.00505
                    102,                 1.2266,                0.80558,                 1.0173,                0.62302,                 0.5101,                0.54124,                 0.3365,                 1.3103,                0.95665,                 1.0772,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2214,                0.80283,                  1.015,                0.62935,                0.50954,                0.54269,                0.33778,                 1.3105,                0.95486,                 1.0777,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2192,                0.79738,                 1.0149,                0.61705,                 0.5154,                0.54264,                0.33748,                 1.3097,                0.95434,                 1.0772,              0.0048168,              0.0048168,              0.0048168
                    105,                  1.217,                0.79437,                 1.0104,                0.61688,                0.51736,                0.54318,                0.33776,                 1.3099,                0.95451,                 1.0773,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2188,                0.79647,                 1.0135,                0.61572,                0.51645,                0.54236,                0.33708,                 1.3101,                0.95365,                  1.078,              0.0046616,              0.0046616,              0.0046616
                    107,                  1.216,                0.79261,                 1.0125,                0.61304,                0.52029,                0.54209,                0.33667,                 1.3113,                0.95479,                 1.0785,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.2129,                0.78856,                 1.0098,                0.61664,                0.51533,                0.54155,                0.33632,                   1.31,                0.95535,                 1.0777,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2106,                0.78745,                 1.0104,                0.61685,                0.51398,                 0.5416,                0.33631,                 1.3109,                0.95602,                 1.0781,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2121,                0.78566,                 1.0114,                0.61513,                0.51135,                0.54153,                0.33642,                 1.3121,                 0.9571,                 1.0789,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2047,                0.78071,                 1.0103,                0.60789,                0.51559,                0.54068,                0.33607,                 1.3129,                0.95797,                 1.0796,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2039,                0.77989,                 1.0101,                 0.6126,                0.51067,                0.53933,                0.33509,                 1.3137,                0.95853,                 1.0801,               0.004199,               0.004199,               0.004199
                    113,                 1.1986,                0.77521,                   1.01,                0.61545,                0.50866,                0.53907,                0.33532,                 1.3125,                0.95907,                   1.08,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2033,                0.77676,                 1.0073,                0.61828,                0.50881,                0.53901,                0.33483,                 1.3134,                0.95834,                 1.0804,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1996,                 0.7723,                 1.0088,                0.62019,                0.51095,                0.53791,                0.33345,                 1.3149,                 0.9596,                 1.0811,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.1987,                0.77352,                 1.0068,                0.61821,                0.51287,                0.53744,                0.33357,                 1.3151,                0.95928,                 1.0813,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1984,                 0.7678,                 1.0067,                0.61122,                0.51519,                0.53717,                0.33288,                 1.3157,                0.95983,                 1.0817,               0.003819,               0.003819,               0.003819
                    118,                 1.2024,                0.77106,                 1.0069,                0.61056,                0.51455,                0.53784,                0.33331,                 1.3161,                0.95978,                 1.0821,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.1987,                0.76785,                 1.0079,                0.61215,                0.51405,                0.53668,                0.33295,                 1.3162,                0.95986,                 1.0824,               0.003669,               0.003669,               0.003669
                    120,                 1.1911,                 0.7588,                 1.0056,                0.61884,                0.50955,                0.53612,                0.33237,                 1.3162,                0.96049,                 1.0824,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1985,                0.76402,                 1.0055,                0.60615,                0.51629,                0.53629,                0.33223,                 1.3167,                0.96087,                 1.0826,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1902,                 0.7578,                 1.0025,                0.60817,                0.51573,                 0.5355,                0.33176,                 1.3172,                0.96216,                 1.0831,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1899,                0.75673,                 1.0039,                0.60661,                0.51439,                0.53491,                0.33135,                 1.3175,                0.96285,                 1.0834,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1863,                0.75296,                 1.0047,                0.60507,                0.51497,                0.53408,                0.33072,                 1.3179,                0.96345,                 1.0838,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1856,                0.75213,                 1.0022,                0.60446,                0.51365,                0.53381,                0.33049,                 1.3187,                0.96438,                 1.0843,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1839,                0.74969,                  1.003,                0.60182,                0.51685,                0.53388,                0.33051,                 1.3192,                0.96487,                 1.0846,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1807,                0.74571,                 1.0013,                0.59869,                0.51833,                0.53323,                0.33044,                 1.3189,                0.96491,                 1.0846,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1831,                0.74775,                 1.0003,                0.60236,                0.51759,                0.53331,                0.33059,                 1.3194,                0.96551,                 1.0848,               0.003013,               0.003013,               0.003013
                    129,                 1.1768,                0.74295,                0.99978,                0.60166,                0.51685,                0.53346,                0.33036,                 1.3198,                0.96586,                 1.0851,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1756,                 0.7413,                0.99919,                0.60277,                0.51733,                 0.5337,                0.33039,                   1.32,                0.96591,                 1.0852,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1769,                0.74044,                 1.0021,                0.60326,                0.51665,                0.53321,                0.33008,                 1.3202,                0.96575,                 1.0854,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1796,                0.74054,                 1.0003,                0.60551,                0.51444,                0.53348,                0.33043,                 1.3204,                0.96588,                 1.0855,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1749,                0.73896,                0.99958,                0.60597,                0.51318,                0.53328,                0.33025,                 1.3205,                0.96629,                 1.0855,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1784,                0.73754,                 1.0006,                0.60688,                0.51294,                 0.5324,                0.32998,                 1.3205,                0.96648,                 1.0857,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1709,                0.73263,                0.99936,                0.60698,                0.51118,                0.53221,                0.33003,                 1.3205,                0.96708,                 1.0857,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1694,                0.72814,                0.99882,                0.60269,                0.51385,                0.53185,                0.32961,                 1.3209,                0.96749,                 1.0859,              0.0024636,              0.0024636,              0.0024636
