model,mode,class,AP50_95,AP50,AP75,AP_small,AP_medium,AP_large,Precision_conf025_iou05,Recall_conf025_iou05
e1,fixed_top1,van,0.3743886279984728,0.5088757353245149,0.43477392219153477,0.24036438157286746,0.5010542045707354,0.45465258866465286,0.5562530178657653,0.5832911392405064
e1,fixed_top1,truck,0.33678015337936507,0.4934879516603754,0.36586782243212773,0.18222622578242448,0.36755057746159064,0.6576951172511407,0.5314591700133868,0.5293333333333333
e1,fixed_top1,tricycle,0.23933702604380036,0.4076386256430953,0.24598714348985107,0.20612120639784512,0.29758673810089153,0.39918647596466966,0.48262910798122066,0.49186602870813395
e1,fixed_top1,awning-tricycle,0.13933172108117026,0.21251212896352448,0.1552312849311207,0.1172891248800362,0.17055819234019615,0.18712871287128707,0.3811881188118812,0.2894736842105263
e1,fixed_top1,bus,0.5172176481772247,0.7050236289864199,0.5955407170913493,0.33081919502654866,0.6025935239485816,0.8194755487983949,0.7623318385650224,0.6772908366533864
e1,fixed_top1,motor,0.322544712816864,0.6509408646080619,0.27387918441239173,0.2949038629092142,0.4365903779425153,0.24215464403583215,0.6026978417266187,0.6858370855505526
e1,fixed_top2,pedestrian,0.3500431924704435,0.6914400925174004,0.2983510579769311,0.32272363114804764,0.5057051555466109,0.749416558152196,0.6349530420579829,0.7033016734509272
e1,fixed_top2,people,0.2336171610237931,0.544828225544074,0.15316290671563407,0.22771364558698567,0.3076691785134671,0.35940594059405945,0.5973630831643002,0.5746341463414634
e1,fixed_top2,bicycle,0.18302501480159097,0.36550193695459354,0.15485667278952284,0.14825508487888292,0.33382207602358044,0.3227722772277228,0.38085539714867617,0.4358974358974359
e1,fixed_top2,car,0.644774347110627,0.8891057170301229,0.7261428695015907,0.503439202314613,0.7506174994248224,0.8510657020491127,0.7580077542499254,0.9035836177474402
e1,fixed_top2,van,0.38472314456819334,0.5218375252768791,0.44828593614351864,0.25255464067658656,0.5112580940331966,0.45931567574253024,0.5395390872119296,0.6045569620253165
e1,fixed_top2,truck,0.3459802093779214,0.5033099646642616,0.3787696472863555,0.1909980259910252,0.3879656854241492,0.6370416049140412,0.4947245017584994,0.5626666666666666
e1,fixed_top2,tricycle,0.24119021470299895,0.4117554985589054,0.2473677410004419,0.20495719181608646,0.30224024817420725,0.39852539447190494,0.4568006843455945,0.5110047846889952
e1,fixed_top2,awning-tricycle,0.14274918489340557,0.21917982952961798,0.15558474316322102,0.12070352858059748,0.17436330389103344,0.18712871287128707,0.3707093821510298,0.30451127819548873
e1,fixed_top2,bus,0.5207218489835793,0.7104975936790606,0.5952449482001941,0.35460996025869973,0.5861259547675646,0.8195943723518377,0.7219917012448133,0.6932270916334662
e1,fixed_top2,motor,0.32932237465884756,0.6624306140289202,0.2788055539936556,0.30287170221581994,0.43988363975627176,0.24215464403583215,0.5845842469219092,0.7093737208350389
e1,fixed_top4,pedestrian,0.35470650107570423,0.698610387782896,0.30501350452161174,0.3274541494634383,0.5146969166914407,0.7372230420242186,0.6174768518518519,0.7238805970149254
e1,fixed_top4,people,0.2384920785135288,0.5541145524626018,0.15685589113571297,0.23265367418898736,0.3124350399013513,0.3541254125412541,0.5876667311038082,0.593170731707317
e1,fixed_top4,bicycle,0.18385202922749075,0.36719483299976113,0.15659621564832954,0.14822895537659628,0.3382251408265803,0.3227722772277228,0.3595092024539877,0.4553224553224553
e1,fixed_top4,car,0.645985573656139,0.8895321334786894,0.7278029677550603,0.5050991488340104,0.7525934419008437,0.8533341617443208,0.7508231420507996,0.9079920364050057
e1,fixed_top4,van,0.3903268711636738,0.5280034377017304,0.4513031707328759,0.2548313154155663,0.5221760711084894,0.4769081983804109,0.523645743766122,0.6167088607594937
e1,fixed_top4,truck,0.3485598280056749,0.5039718748243159,0.3804396054328163,0.1816267326701568,0.40054101658445396,0.6293099632107992,0.46688382193268185,0.5733333333333334
e1,fixed_top4,tricycle,0.24934472001859817,0.42017379813023925,0.2587108508019666,0.20399271426878002,0.3219926191590661,0.3926592929563227,0.4432,0.5301435406698565
e1,fixed_top4,awning-tricycle,0.1465836284326706,0.22430199548632399,0.16051518125664133,0.12043739151981056,0.17811060149178878,0.29137199434229133,0.35232067510548526,0.31390977443609025
e1,fixed_top4,bus,0.5232905755848339,0.719665740631223,0.6038290669265617,0.3640939062613148,0.5801143622095928,0.8153839149557834,0.6944444444444444,0.6972111553784861
e1,fixed_top4,motor,0.33482623545463125,0.6665434484922129,0.28655075649908324,0.30576519942899766,0.4508566999347032,0.2845848870601346,0.5709677419354838,0.7245190339746214
e1,adaptive_b0p50,pedestrian,0.33642554138395153,0.6710593763784927,0.2858124687755723,0.3073715045184215,0.5010527292693825,0.721071341349768,0.6657194817003864,0.6622568973315242
e1,adaptive_b0p50,people,0.22413143950567044,0.5235804186152236,0.14593560628579227,0.2182603986846012,0.3129788480835582,0.35940594059405945,0.6235028248587571,0.5383414634146342
e1,adaptive_b0p50,bicycle,0.16950599956097986,0.3371904592114529,0.14326216762636224,0.13531379104246227,0.317873058777838,0.3227722772277228,0.3967264224473889,0.3954933954933955
e1,adaptive_b0p50,car,0.63809628429552,0.8847460964053744,0.7180401721785515,0.49365710150798037,0.745221030954339,0.8524281105004786,0.7796842827728209,0.888509670079636
e1,adaptive_b0p50,van,0.36842726114740104,0.4971987343237121,0.4299967527530608,0.23116556593560264,0.4994587140765129,0.44727107111352066,0.567826525466465,0.570126582278481
e1,adaptive_b0p50,truck,0.32538523170969574,0.4804263134246993,0.35518642272394646,0.16174449424647006,0.3609195944864789,0.651069121085342,0.5703592814371258,0.508
e1,adaptive_b0p50,tricycle,0.2339876234536819,0.40140917842235213,0.23993385101342343,0.19520153904350465,0.29740078894265126,0.3994953258483743,0.49747729566094856,0.4717703349282297
e1,adaptive_b0p50,awning-tricycle,0.13147486008587617,0.204243070459877,0.14140216271500405,0.10686854023592748,0.16258420024312287,0.18712871287128707,0.3864864864864865,0.26879699248120303
e1,adaptive_b0p50,bus,0.5114192911451282,0.692918844139032,0.5897721467498224,0.31674995465709516,0.6025818368537736,0.8195943723518377,0.7567567567567568,0.6693227091633466
e1,adaptive_b0p50,motor,0.3192974511092909,0.6427603514617001,0.2724510020371283,0.29101635748867277,0.4371040971998097,0.24215464403583215,0.6131141416028395,0.6717151043798608
e1,adaptive_b0p75,pedestrian,0.3407110580642742,0.6787062489212186,0.2898613690379601,0.31243071113722226,0.5008980023844772,0.721071341349768,0.6563219651277552,0.676729986431479
e1,adaptive_b0p75,people,0.2272968019328851,0.5324710508309314,0.1483136978214147,0.2215436731117129,0.31424924963930123,0.35940594059405945,0.6184325744308231,0.551219512195122
e1,adaptive_b0p75,bicycle,0.17536691083758535,0.34963617634293787,0.14724120226669488,0.141072413745428,0.3226474741188993,0.3227722772277228,0.3954005934718101,0.41414141414141414
e1,adaptive_b0p75,car,0.6411148874135422,0.8862677541005162,0.7206604033829123,0.4981665883014877,0.7457961006117618,0.852252683327502,0.7721355765688321,0.8941268486916951
e1,adaptive_b0p75,van,0.3719103640240815,0.5023305782581041,0.43553623231210536,0.23613948997668494,0.50014616294605,0.4477349464108976,0.5555014605647517,0.5777215189873418
e1,adaptive_b0p75,truck,0.3338617260025327,0.48716795864596846,0.3655669521668553,0.16529223650786487,0.37290225251240977,0.650949263854638,0.5421853388658368,0.5226666666666666
e1,adaptive_b0p75,tricycle,0.23613646111368428,0.40561346209062243,0.23995309205282742,0.20077906758613412,0.29570189974621147,0.3993870964019478,0.4851390220517737,0.4842105263157895
e1,adaptive_b0p75,awning-tricycle,0.13930171630394064,0.21258105149367199,0.15192674589681002,0.11363703408917462,0.1729376179768604,0.18712871287128707,0.3816793893129771,0.2819548872180451
e1,adaptive_b0p75,bus,0.515504088315375,0.7064263590956126,0.5950102945600196,0.33271073730170464,0.5982083810964515,0.8195943723518377,0.7489177489177489,0.6892430278884463
e1,adaptive_b0p75,motor,0.32364360143413856,0.6481382878650365,0.2764680572626209,0.29632183327434974,0.4374738852061586,0.24215464403583215,0.6048621190130624,0.6823577568563242
e1,adaptive_b1p00,pedestrian,0.3432944901848836,0.6834032042806649,0.2929458759641456,0.31573015519685926,0.5021852756710072,0.721071341349768,0.6480196434290595,0.6863410221619177
e1,adaptive_b1p00,people,0.22825824723783253,0.535324305095859,0.14792892045200914,0.2218902867122646,0.31208070837153157,0.35940594059405945,0.6103536429484449,0.5590243902439025
e1,adaptive_b1p00,bicycle,0.1790964123902016,0.35586385954382366,0.15027741592507962,0.14509493179473829,0.32540022898218796,0.3227722772277228,0.38774055595153245,0.4226884226884227
e1,adaptive_b1p00,car,0.6425261829945612,0.8875278123957773,0.722476211003731,0.5008962740316222,0.7469753461317652,0.8515577264556907,0.7672623389253587,0.8975398179749715
e1,adaptive_b1p00,van,0.374840545193645,0.5090199054519975,0.43737595842265353,0.24444994359527364,0.49867805448695635,0.44638706947248263,0.5499524262607041,0.5853164556962025
e1,adaptive_b1p00,truck,0.3379892228256642,0.49139535879957785,0.3716614474969563,0.17443035111420072,0.3746734749088788,0.6536721360197324,0.520997375328084,0.5293333333333333
e1,adaptive_b1p00,tricycle,0.23872443442976063,0.4084982254776145,0.2465338901038642,0.20074311578433265,0.30209945583664144,0.3993870964019478,0.4738292011019284,0.4937799043062201
e1,adaptive_b1p00,awning-tricycle,0.14024904983465275,0.21505971931313853,0.15171767456406954,0.11522227407448565,0.17337905864168596,0.18712871287128707,0.38141809290953543,0.2932330827067669
e1,adaptive_b1p00,bus,0.5158260679395105,0.7051346446507292,0.591948229448851,0.34402423035517166,0.5861276490641577,0.8195943723518377,0.7435897435897436,0.6932270916334662
e1,adaptive_b1p00,motor,0.32539132786261216,0.6527752391704996,0.2772129011602841,0.29784190170945674,0.4407787632983159,0.24215464403583215,0.5938872299314948,0.6919770773638968
e1,adaptive_b1p25,pedestrian,0.346137666386785,0.6867527313774036,0.2962472259864597,0.3190029704416217,0.5019056233347008,0.721071341349768,0.6438528456136673,0.6945952057892356
e1,adaptive_b1p25,people,0.23080369738904555,0.5400792771934789,0.14849965927477735,0.2247279700110484,0.30923853540832086,0.35940594059405945,0.6066291432145091,0.5678048780487804
e1,adaptive_b1p25,bicycle,0.18055691370430774,0.35798121841813774,0.15310599967279678,0.147144019457554,0.3264601371266073,0.3227722772277228,0.3854239663629993,0.42735042735042733
e1,adaptive_b1p25,car,0.6438872236292009,0.8887683007751599,0.7259022301143133,0.5028474384418496,0.7483454461329113,0.8515628920297112,0.7635102533172496,0.9000995449374289
e1,adaptive_b1p25,van,0.3777642637788245,0.5133088016396548,0.44138856542701044,0.24963523623311742,0.5012929848919664,0.4449652133882253,0.5452425373134329,0.5918987341772152
e1,adaptive_b1p25,truck,0.34094423255818695,0.49529359965313435,0.3729066532340894,0.18191740341731724,0.38078036466303183,0.6420380445382998,0.5126262626262627,0.5413333333333333
e1,adaptive_b1p25,tricycle,0.2413268590876563,0.41167363702645104,0.24576930573327563,0.2040222404536815,0.30269059916469115,0.3994953258483743,0.46684350132625996,0.5052631578947369
e1,adaptive_b1p25,awning-tricycle,0.14032842911617402,0.21542844736784078,0.15203490144099996,0.11672500151920384,0.1741181265097502,0.18712871287128707,0.3752969121140142,0.29699248120300753
e1,adaptive_b1p25,bus,0.5168938506443823,0.7054643507774468,0.5922081475819295,0.34643550288927333,0.5862046567649277,0.8195943723518377,0.7341772151898734,0.6932270916334662
e1,adaptive_b1p25,motor,0.32700069009335847,0.6564842927875588,0.27572022932100443,0.2998660629490187,0.44149457193984876,0.24215464403583215,0.5899689762150983,0.7005730659025788
e1,adaptive_b1p50,pedestrian,0.3484707741882911,0.6886695552612723,0.2978621595692279,0.321998861823852,0.5034086091436222,0.721071341349768,0.6389146806974105,0.7002487562189055
e1,adaptive_b1p50,people,0.2329358419910954,0.5429788832323987,0.15187121859829414,0.2269535746441614,0.3102740521904604,0.35940594059405945,0.602051282051282,0.5726829268292682
e1,adaptive_b1p50,bicycle,0.18261845890226308,0.3638987715506488,0.15405621635277703,0.1475431719340995,0.3334397882117986,0.3227722772277228,0.3835051546391753,0.43356643356643354
e1,adaptive_b1p50,car,0.6440266075822602,0.8889922564994236,0.7259043562030514,0.503131980970642,0.749236664944431,0.8513119904696003,0.760614056128568,0.9018771331058021
e1,adaptive_b1p50,van,0.38106370929334443,0.5187781390124517,0.44376149460976316,0.251357831540147,0.5061374084486324,0.44589640201697345,0.541743119266055,0.5979746835443038
e1,adaptive_b1p50,truck,0.3393342826269229,0.493701880681918,0.37063352939979816,0.1815921903184894,0.38028360983880183,0.639446876594405,0.4993894993894994,0.5453333333333333
e1,adaptive_b1p50,tricycle,0.2417719573146761,0.4130983129195964,0.2458283685681412,0.20363237298606168,0.3037749543182291,0.3987260149091832,0.46013864818024264,0.508133971291866
e1,adaptive_b1p50,awning-tricycle,0.1407291546736526,0.21712910052260004,0.15331577603373595,0.11911412813053103,0.17319200178486813,0.18712871287128707,0.371824480369515,0.3026315789473684
e1,adaptive_b1p50,bus,0.518676032223623,0.7099941801309303,0.5921762887447041,0.34877827563703806,0.5866646213641791,0.8195943723518377,0.7341772151898734,0.6932270916334662
e1,adaptive_b1p50,motor,0.32776568172322806,0.6598320442693144,0.2774704119273375,0.3014830462284923,0.43923101785938035,0.24215464403583215,0.5864354920958694,0.7060990585345887
e1,adaptive_b1p75,pedestrian,0.3495795516523326,0.69101898670134,0.29830759817731145,0.3227489780215768,0.5045272318763931,0.721071341349768,0.6363822595513674,0.7025101763907734
e1,adaptive_b1p75,people,0.23358939885911784,0.5447087818119776,0.15329334488725013,0.22790192657217415,0.3075985209464815,0.35940594059405945,0.5991045991045991,0.5744390243902439
e1,adaptive_b1p75,bicycle,0.18302077891235524,0.3649036287467718,0.15462789048126388,0.14817333012886588,0.3337517969886464,0.3227722772277228,0.3819918144611187,0.43512043512043513
e1,adaptive_b1p75,car,0.6445714412200311,0.8893938232416199,0.7260517000311869,0.5033000607021362,0.7503454168646779,0.8513430412714771,0.7588720277213526,0.9031569965870307
e1,adaptive_b1p75,van,0.3831898016610352,0.5204956240375385,0.44661873495759624,0.2526348555289776,0.5091792143831262,0.4521475430509196,0.5399636693914623,0.6020253164556962
e1,adaptive_b1p75,truck,0.34456308295868154,0.5011921789588945,0.37682396152531766,0.19029520959145796,0.3849733895737948,0.6394195398649124,0.4976303317535545,0.56
e1,adaptive_b1p75,tricycle,0.24135853983762123,0.4119831112243223,0.24733600979297246,0.20486971856674605,0.3026302363704755,0.3987260149091832,0.45758354755784064,0.5110047846889952
e1,adaptive_b1p75,awning-tricycle,0.14295005351188902,0.21953593121836545,0.1557349394858973,0.12067510059420025,0.17473390758060484,0.18712871287128707,0.37155963302752293,0.30451127819548873
e1,adaptive_b1p75,bus,0.5209524338056313,0.7110060317467362,0.5954813061084511,0.35462714954508023,0.5862485796909357,0.8195943723518377,0.725,0.6932270916334662
e1,adaptive_b1p75,motor,0.3292757666942023,0.661690263006661,0.2792900668766334,0.3026461795155923,0.4403874965512496,0.24215464403583215,0.584685598377282,0.7079410560785919
