experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e17a_yolo11s_p2_fusion_ready_img1024_seed1,1,e17a_yolo11s_p2_fusion_ready_img1024_seed1,0.6256806527992042,0.5114033104030712,0.547191247339643,0.35707270370763744,0.3424629045493369,0.3126163747602693,0.447630231771969,0.22706530848119472,0.36390463794703737,0.41986125210163827,0.5604281615171381,0.4993544348064447,0.6856241187069679,500,244561,9887866,1024,"post-validation, fused",88.174624768,44983.905513007194,20.35883378982544,5.376097059597934
