experiment,seed,purpose,Precision,Recall,mAP50,mAP75,mAP50_95,AP_all,AR_all,AP_small,AR_small,AP_medium,AR_medium,AP_large,AR_large,max_det,prediction_count,parameters,imgsz,state,GFLOPs,training_seconds,training_peak_allocated_GiB,validation_inference_ms_per_image
e18a_yolo11s_p2_dssg_fusion_ready_img1024_seed1,1,e18a_yolo11s_p2_dssg_fusion_ready_img1024_seed1,0.6322176093766312,0.5197386437245525,0.548154501267152,0.35712130694023403,0.3425172126648766,0.31707094291720367,0.4476292723465075,0.2297781718382303,0.3640942380272604,0.42708409871136144,0.5598205661091167,0.5340229244518323,0.6445659757401236,500,239781,10004140,1024,"post-validation, fused",92.22684672,54588.4871956408,22.239898204803467,12.212575352104912
