                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3161,                0.95827,                 1.0361,                0.60057,                0.50405,                0.52805,                0.32738,                 1.3142,                0.99057,                 1.0634,               0.008864,               0.008864,               0.008864
                     46,                 1.3164,                0.94999,                 1.0351,                0.60381,                0.49889,                0.52561,                0.32644,                 1.3191,                0.98731,                 1.0646,               0.008814,               0.008814,               0.008814
                     47,                  1.322,                0.95378,                 1.0387,                0.60183,                 0.4995,                0.52532,                0.32565,                 1.3175,                0.99026,                 1.0644,               0.008763,               0.008763,               0.008763
                     48,                 1.3173,                0.95058,                 1.0377,                0.61383,                0.49587,                0.52621,                 0.3271,                 1.3162,                 0.9856,                 1.0631,              0.0087112,              0.0087112,              0.0087112
                     49,                   1.31,                0.94647,                  1.035,                0.61587,                0.49325,                0.52964,                0.32808,                 1.3131,                0.98497,                 1.0629,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3081,                0.94161,                 1.0369,                0.61027,                0.49911,                0.53376,                0.33085,                  1.317,                0.98418,                 1.0647,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3055,                0.93489,                 1.0358,                0.60822,                0.50463,                0.53021,                0.32948,                  1.313,                0.98035,                 1.0644,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.3002,                0.93082,                 1.0331,                0.62013,                0.49915,                0.53088,                0.33053,                 1.3098,                0.97793,                 1.0647,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3034,                0.92751,                 1.0348,                0.60796,                0.50989,                0.53306,                0.33106,                 1.3174,                0.97909,                 1.0675,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3053,                0.92979,                 1.0352,                0.61603,                0.50518,                0.53274,                0.33037,                 1.3125,                  0.975,                 1.0643,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.2941,                0.92309,                 1.0332,                0.60973,                0.49616,                0.53025,                0.33111,                 1.3109,                0.97694,                 1.0648,              0.0083235,              0.0083235,              0.0083235
